"FullName","RelativePath","Name","Extension","LengthBytes","LastWriteTime","IsProtected","SHA256"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Reports\BATCH_A_STATUS_LATEST.json","Reports\BATCH_A_STATUS_LATEST.json","BATCH_A_STATUS_LATEST.json",".json","2429","2026-07-23T18:31:33.6119466-05:00","False","600CDB259F19AAE985F37CDBD8876D05CCD0F3F953A55E65E1DFB887AB77EAA9"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Reports\BATCH_A_UNRESOLVED_WORK_ITEMS.csv","Reports\BATCH_A_UNRESOLVED_WORK_ITEMS.csv","BATCH_A_UNRESOLVED_WORK_ITEMS.csv",".csv","6715","2026-07-23T18:53:48.8363097-05:00","False","D520440BED2C9A8229F0F8C926509DA59D3C129CED47F28190CD23245A62D785"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Repository_Cleanup\Reports\MS-CLEANUP-20260724_171604_PROTECTED_ARTIFACT_INVENTORY.csv","Repository_Cleanup\Reports\MS-CLEANUP-20260724_171604_PROTECTED_ARTIFACT_INVENTORY.csv","MS-CLEANUP-20260724_171604_PROTECTED_ARTIFACT_INVENTORY.csv",".csv","6734","2026-07-24T17:16:04.7245490-05:00","False","CB712009FFCF065EB50939CA431D65131A19355618C19CB272EFCE9605748873"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\STAGE_4_SYNCHRONIZATION_MANIFEST.json","Stage_4_Synchronization\STAGE_4_SYNCHRONIZATION_MANIFEST.json","STAGE_4_SYNCHRONIZATION_MANIFEST.json",".json","3624","2026-07-23T18:56:34.9947595-05:00","False","05BAF692218FCF61814A374A40796F42FCA406254F7BEAABF4DB862010C43EDF"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_DERIVATIVE_COPY_MANIFEST.csv","Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_DERIVATIVE_COPY_MANIFEST.csv","BATCH_A_STAGE_4_DERIVATIVE_COPY_MANIFEST.csv",".csv","3","2026-07-23T19:00:20.0709697-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_EXECUTION_REGISTER.csv","Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_EXECUTION_REGISTER.csv","BATCH_A_STAGE_4_EXECUTION_REGISTER.csv",".csv","3","2026-07-23T19:08:20.3917078-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_POST_SYNCHRONIZATION_HASH_REGISTER.csv","Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_POST_SYNCHRONIZATION_HASH_REGISTER.csv","BATCH_A_STAGE_4_POST_SYNCHRONIZATION_HASH_REGISTER.csv",".csv","3","2026-07-23T19:08:20.4159418-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_PRE_SYNCHRONIZATION_HASH_REGISTER.csv","Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_PRE_SYNCHRONIZATION_HASH_REGISTER.csv","BATCH_A_STAGE_4_PRE_SYNCHRONIZATION_HASH_REGISTER.csv",".csv","3","2026-07-23T19:00:20.0872549-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","BATCH_A_STAGE_4_SYNCHRONIZATION_VERIFICATION_REGISTER.csv",".csv","3","2026-07-23T19:08:20.4398367-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_TARGET_VALIDATION_REGISTER.csv","Stage_4_Synchronization\Evidence\BATCH_A_STAGE_4_TARGET_VALIDATION_REGISTER.csv","BATCH_A_STAGE_4_TARGET_VALIDATION_REGISTER.csv",".csv","11868","2026-07-23T19:02:20.4668130-05:00","False","EF180C6116B7ED7F62E9728DF0BC8B58575F0FC081255279578AD8A65C7306A6"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_EXECUTION_STATUS.json","Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_EXECUTION_STATUS.json","BATCH_A_STAGE_4_EXECUTION_STATUS.json",".json","1085","2026-07-23T19:08:20.5379313-05:00","False","EC09B30D5F560530355316BBE7292C23BD115664B351CF6D511D754ECED954C4"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_PREFLIGHT_STATUS.json","Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_PREFLIGHT_STATUS.json","BATCH_A_STAGE_4_PREFLIGHT_STATUS.json",".json","752","2026-07-23T19:06:13.3046129-05:00","False","84732F561F95FF4D76F3BDD566D93E604D98AED598DF8ED0D67F8AD26D9C5037"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_SYNCHRONIZATION_PLAN.csv","Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_SYNCHRONIZATION_PLAN.csv","BATCH_A_STAGE_4_SYNCHRONIZATION_PLAN.csv",".csv","3","2026-07-23T19:06:13.1563952-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_TARGET_DISCOVERY.csv","Stage_4_Synchronization\Reports\BATCH_A_STAGE_4_TARGET_DISCOVERY.csv","BATCH_A_STAGE_4_TARGET_DISCOVERY.csv",".csv","11239","2026-07-23T18:58:41.4943622-05:00","False","88624BA0AC9EC2AF4DF6900EB43A224026C3FD1C38539499D865DFE9B5FBAA14"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","Stage_5_Constitutional_Validation\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json",".json","1364","2026-07-24T16:54:02.6913394-05:00","True","5FDEB0846442AA9B45F76011E5EA796C3057D79C844E358DAADC421AC8713B0A"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T1_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T1_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","TRIAL_CASES.csv",".csv","270","2026-07-24T16:54:02.3309351-05:00","False","7BEAAE3EE6ECD33DBA052A6DE4B21679030550873E72D6F8567951BF7D8EAB8C"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE\OBSERVER_RESPONSES.csv","Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE\OBSERVER_RESPONSES.csv","OBSERVER_RESPONSES.csv",".csv","277","2026-07-24T16:54:02.2923738-05:00","False","3EAED024F7FFF78FA402C69E99B5201A1E6381B48650041F7EFF58B6254F61C0"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT\SEMANTIC_ASSESSMENTS.csv","Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT\SEMANTIC_ASSESSMENTS.csv","SEMANTIC_ASSESSMENTS.csv",".csv","322","2026-07-24T16:54:02.3133018-05:00","False","C46167326126A1FC61CC6363145018C7EBDCCAEC3A0C0E42181D36A50078EC44"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\01_INPUT\DEPENDENCY_CHAINS.csv","Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\01_INPUT\DEPENDENCY_CHAINS.csv","DEPENDENCY_CHAINS.csv",".csv","252","2026-07-24T16:54:02.3449400-05:00","False","0BC5A47F1CDCEB8F4A6232C4A0C55995A8B027AD97F982E05DE0C971076B8C79"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","TRIAL_CASES.csv",".csv","371","2026-07-24T16:54:02.3779401-05:00","False","B4D7D97C3B76A280E18B0FFADEBC24D8E4724904285E5AFAC454738CEC00C765"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\02_EVIDENCE\PROPAGATION_EVENTS.csv","Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\02_EVIDENCE\PROPAGATION_EVENTS.csv","PROPAGATION_EVENTS.csv",".csv","346","2026-07-24T16:54:02.3740271-05:00","False","8B2D6375AEA9B024FC95F76CFBD1635D675FFF7950E2E457DC288284D449CE62"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\03_ASSESSMENT\DOWNSTREAM_ASSESSMENTS.csv","Stage_5_Constitutional_Validation\Derivative_Replay\Files\MS-T2_CONTROLLED_EXECUTION\03_ASSESSMENT\DOWNSTREAM_ASSESSMENTS.csv","DOWNSTREAM_ASSESSMENTS.csv",".csv","315","2026-07-24T16:54:02.3529370-05:00","False","60F6CA52F37FC2E573435A6DB9E9FDFA2D538EA7DEA6F715B8A7B00B318821C9"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv",".csv","3133","2026-07-24T16:54:02.6713391-05:00","True","A67863A5B8543C4AD2F425D967CC2475C1510AE56E0A0B9E4955D0F465A6CC38"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv",".csv","1898","2026-07-24T16:54:02.6381474-05:00","True","CB4FC8982233BF60316F57E32784ADA59A3FCAA1F304D4C1AAC1CBE099218E8E"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_DETERMINISTIC_TARGET_RESOLUTION_REGISTER.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_DETERMINISTIC_TARGET_RESOLUTION_REGISTER.csv","BATCH_A_STAGE_5_DETERMINISTIC_TARGET_RESOLUTION_REGISTER.csv",".csv","7728","2026-07-24T16:54:02.5177206-05:00","True","1CB9892F1AA33D6641A779BBE52037451188407A90EF8DFB4E7DCCD9B8B594C8"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv",".csv","18701","2026-07-24T16:54:02.5960170-05:00","True","282B985561AE926FE81FA9FDE275030893789BCACC44EBF9705E79FBF568825A"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_EXECUTION_REGISTER.csv","BATCH_A_STAGE_5_EXECUTION_REGISTER.csv",".csv","12914","2026-07-24T16:54:02.5506185-05:00","True","494551FADEA392CBF2207AF6C9B8067801E6DC7F4975D80C557438FE12EFB537"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_FINAL_VALIDATION_REGISTER.csv",".csv","1296","2026-07-24T16:54:02.6401474-05:00","True","2B7C98575AB57D57A7FDD5219EA0B983B72EA7B2D021C805771A0B8C6174BF77"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_POST_SYNCHRONIZATION_HASH_REGISTER.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_POST_SYNCHRONIZATION_HASH_REGISTER.csv","BATCH_A_STAGE_5_POST_SYNCHRONIZATION_HASH_REGISTER.csv",".csv","3799","2026-07-24T16:54:02.5936889-05:00","True","AF51639570CE8C9AD8904672A06F39A401FBE9C457EE2F30E8A63A91E3A3AF64"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_PRE_SYNCHRONIZATION_HASH_REGISTER.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_PRE_SYNCHRONIZATION_HASH_REGISTER.csv","BATCH_A_STAGE_5_PRE_SYNCHRONIZATION_HASH_REGISTER.csv",".csv","3228","2026-07-24T16:54:02.5779959-05:00","True","057BA53D54AC6EA4C2D5EA4B008E49C5362E1AB7E273A139773A411441364CA4"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv","BATCH_A_STAGE_5_SYNCHRONIZATION_VERIFICATION_REGISTER.csv",".csv","8780","2026-07-24T16:54:02.5619493-05:00","True","21A435093273FDDA6722B50A5D30E2FB97B59C5DD4B4B2F360FC4E81D1FF4A7E"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","Stage_5_Constitutional_Validation\Evidence\BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv","BATCH_A_STAGE_5_UNRESOLVED_DESIGN_REGISTER.csv",".csv","7677","2026-07-24T16:54:02.6281514-05:00","True","534A31F7F1C6EEF609E0C82ECEFE8C8D4B8855AA1CC0079ABC30C85E171F4CCE"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","Stage_5_Constitutional_Validation\Reports\BATCH_A_STAGE_5_COMPLETION_REPORT.md","BATCH_A_STAGE_5_COMPLETION_REPORT.md",".md","844","2026-07-24T16:54:02.7032914-05:00","True","64FBFAF17FFAABA30471E30C16AEF05B61E9565C3B5407C2A90755C625897EC6"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","Stage_5_Constitutional_Validation\Reports\BATCH_A_STAGE_5_COMPLETION_STATUS.json","BATCH_A_STAGE_5_COMPLETION_STATUS.json",".json","807","2026-07-24T16:54:02.7032914-05:00","True","12E84B02048C05F6A85908C0C2A58CB9992E27A862F3604A23DF831A40008C6D"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","Stage_5_Constitutional_Validation\Reports\BATCH_A_STAGE_5_INITIALIZATION_STATUS.json","BATCH_A_STAGE_5_INITIALIZATION_STATUS.json",".json","377","2026-07-24T16:54:02.6913394-05:00","True","E8DF579C0A875595CF7B96AD8EF45884C25CAEFA89A020BD92BF96498D885FCF"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json","STAGE_5_CONSTITUTIONAL_VALIDATION_MANIFEST.json",".json","1343","2026-07-24T12:35:29.2186015-05:00","False","B3DE1731CE34B9E54CEF74B09FC851EDA3191C82E93A5434E0F22338A9595A18"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv","BATCH_A_STAGE_5_ARTIFACT_INVENTORY.csv",".csv","2892","2026-07-23T19:15:09.5269345-05:00","False","B1E698E6C6B2EECB75DF971175331725359D03364D15875F74DFC1E02CF53230"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv","BATCH_A_STAGE_5_CONSTITUTIONAL_VALIDATION_REGISTER.csv",".csv","2052","2026-07-23T19:15:09.5877576-05:00","False","E708D075A9F39FF926ACD903F6B7AE18EB35CFC9B3607133D6EA90B34ED85465"
"C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\BATCH_EXECUTION\BATCH_A\Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","Stage_5_Constitutional_Validation\_FAILED_REPAIR_BACKUP_20260724_165401\Evidence\BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv","BATCH_A_STAGE_5_EVIDENCE_CHAIN.csv",".csv","3","2026-07-24T12:35:27.2878381-05:00","False","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
